name,race,matchup,relative_position,army_x,army_y,total_army_value,died_army_value,gameloop
正义的泉水沟,Zerg,ZvZ,0.7796655271346209,93,123,2700,600,17760
iGXiGua,Zerg,ZvZ,0.5254451104170393,100,69,3050,200,18000
正义的泉水沟,Zerg,ZvZ,0.4554560366668645,95,69,3600,0,18000
iGXiGua,Zerg,ZvZ,0.038476340014754806,80,138,200,200,18240
正义的泉水沟,Zerg,ZvZ,0.583738277931905,109,76,1800,0,18240
iGXiGua,Zerg,ZvZ,0.029295953990203905,110,139,450,0,18480
正义的泉水沟,Zerg,ZvZ,0.8811522112814393,125,105,1900,0,18480
iGXiGua,Zerg,ZvZ,0.03529158606355731,116,109,350,100,18720
正义的泉水沟,Zerg,ZvZ,0.5914563784643598,96,83,3200,0,18720
iGXiGua,Zerg,ZvZ,0.5441033652729921,52,107,200,200,18960
正义的泉水沟,Zerg,ZvZ,0.6656906781370662,57,126,1400,0,18960
iGXiGua,Zerg,ZvZ,0.946121218664105,46,59,4100,250,19200
正义的泉水沟,Zerg,ZvZ,0.9647084139364427,116,109,5350,0,19200
iGXiGua,Zerg,ZvZ,0.11730360102178111,122,103,5550,400,19440
正义的泉水沟,Zerg,ZvZ,0.9513366230444817,115,108,3525,1225,19440
iGXiGua,Zerg,ZvZ,0.029295953990203905,110,139,3750,400,19680
正义的泉水沟,Zerg,ZvZ,0.9603466592447947,118,115,4500,500,19680
iGXiGua,Zerg,ZvZ,0.030653430031715556,111,139,4550,400,19920
正义的泉水沟,Zerg,ZvZ,0.033785202794561986,51,56,4250,0,19920
iGXiGua,Zerg,ZvZ,0.6822904660377882,38,88,4750,1450,20160
正义的泉水沟,Zerg,ZvZ,0.02796085486701938,57,26,5800,2200,20160
iGXiGua,Zerg,ZvZ,0.04683827273819963,116,108,4400,2800,20400
正义的泉水沟,Zerg,ZvZ,0.3112452652484068,36,87,4850,1750,20400
iGXiGua,Zerg,ZvZ,0.47064102577937705,68,102,2400,900,20640
正义的泉水沟,Zerg,ZvZ,0.12653927275365406,80,40,3400,200,20640
iGXiGua,Zerg,ZvZ,0.9538523193575612,58,24,500,200,20880
正义的泉水沟,Zerg,ZvZ,0.025330571599463503,30,35,2600,0,20880
iGXiGua,Zerg,ZvZ,0.034283975499141306,81,138,300,300,21120
正义的泉水沟,Zerg,ZvZ,0.06805594153387817,56,36,4200,0,21120
iGXiGua,Zerg,ZvZ,0.02776015803212345,136,130,750,0,21360
正义的泉水沟,Zerg,ZvZ,0.13328693061674135,42,68,600,0,21360
iGXiGua,Zerg,ZvZ,0.026196000582776602,137,130,3750,300,21600
正义的泉水沟,Zerg,ZvZ,0.033785202794561986,51,56,4400,0,21600
iGXiGua,Zerg,ZvZ,0.7292695454304995,105,46,3350,900,21840
正义的泉水沟,Zerg,ZvZ,0.029583664124384623,58,26,6100,900,21840
iGXiGua,Zerg,ZvZ,0.7684233871324007,66,51,2700,2300,22080
正义的泉水沟,Zerg,ZvZ,0.032209998233095005,86,27,6900,1300,22080
iGXiGua,Zerg,ZvZ,0.034283975499141306,116,109,400,400,22320
正义的泉水沟,Zerg,ZvZ,0.025330571599463503,30,35,5700,0,22320
iGXiGua,Zerg,ZvZ,0.034283975499141306,81,138,950,450,22560
正义的泉水沟,Zerg,ZvZ,0.8519530971048289,103,114,4400,400,22560
iGXiGua,Zerg,ZvZ,0.027389334769150342,138,130,2900,900,22800
正义的泉水沟,Zerg,ZvZ,0.8114849853360943,101,125,5000,1400,22800
iGXiGua,Zerg,ZvZ,0.9131333514080884,78,26,2750,950,23040
正义的泉水沟,Zerg,ZvZ,0.029273818613107905,56,26,4300,600,23040
iGXiGua,Zerg,ZvZ,0.02776015803212345,136,130,450,0,23280
正义的泉水沟,Zerg,ZvZ,0.02796085486701938,57,26,2000,0,23280
iGXiGua,Zerg,ZvZ,0.026196000582776602,137,130,0,0,23760
正义的泉水沟,Zerg,ZvZ,0.025330571599463503,30,35,2000,0,23760
iGXiGua,Zerg,ZvZ,0.03529158606355731,116,109,300,0,24240
正义的泉水沟,Zerg,ZvZ,0.7919486717944391,78,123,400,0,24240
iGXiGua,Zerg,ZvZ,0.029295953990203905,110,139,0,0,24480
正义的泉水沟,Zerg,ZvZ,0.5831459952191437,68,107,2000,0,24480
iGXiGua,Zerg,ZvZ,0.9100427854031865,42,58,300,0,24960
正义的泉水沟,Zerg,ZvZ,0.09148426128207698,44,64,1100,0,24960
iGXiGua,Zerg,ZvZ,0.034283975499141306,81,138,3200,400,25200
正义的泉水沟,Zerg,ZvZ,0.7970284701649818,116,94,4500,0,25200
iGXiGua,Zerg,ZvZ,0.026196000582776602,137,130,450,0,25440
正义的泉水沟,Zerg,ZvZ,0.33358135587430715,74,75,0,0,25440
iGXiGua,Zerg,ZvZ,0.18073709106781577,119,96,300,0,25920
正义的泉水沟,Zerg,ZvZ,0.032209998233095005,86,27,0,0,25920
iGXiGua,Zerg,ZvZ,0.28324220301991676,119,79,2200,150,26160
正义的泉水沟,Zerg,ZvZ,0.5412686869404126,107,70,500,300,26160
iGXiGua,Zerg,ZvZ,0.027389334769150342,138,130,0,0,26400
正义的泉水沟,Zerg,ZvZ,0.8069871048028924,67,133,2000,0,26400
iGXiGua,Zerg,ZvZ,0.027389334769150342,138,130,250,0,26640
正义的泉水沟,Zerg,ZvZ,0.03432345385131563,86,27,1800,0,26640
iGXiGua,Zerg,ZvZ,0.5870853794503588,63,93,6100,650,26880
正义的泉水沟,Zerg,ZvZ,0.033785202794561986,51,56,5300,300,26880
iGXiGua,Zerg,ZvZ,0.7876950388317095,102,38,5950,750,27120
正义的泉水沟,Zerg,ZvZ,0.14004598831107196,44,70,4700,2400,27120
iGXiGua,Zerg,ZvZ,0.03629797837740778,81,138,4100,1200,27360
正义的泉水沟,Zerg,ZvZ,0.10441934481454257,52,68,3300,800,27360
iGXiGua,Zerg,ZvZ,0.665639100533691,106,49,850,400,27600
正义的泉水沟,Zerg,ZvZ,0.029583664124384623,58,26,1200,600,27600
iGXiGua,Zerg,ZvZ,0.3699523068385896,104,82,1200,0,28080
正义的泉水沟,Zerg,ZvZ,0.6287218989134098,116,72,200,100,28080
iGXiGua,Zerg,ZvZ,0.430601274067419,71,105,250,0,28320
正义的泉水沟,Zerg,ZvZ,0.026149973084456324,37,33,0,0,28320
iGXiGua,Zerg,ZvZ,0.029295953990203905,110,139,1000,0,28800
正义的泉水沟,Zerg,ZvZ,0.8622232702400461,128,87,500,200,28800
iGXiGua,Zerg,ZvZ,0.031010252093326862,109,139,300,0,29040
正义的泉水沟,Zerg,ZvZ,0.027695476543308117,38,33,0,0,29040
iGXiGua,Zerg,ZvZ,0.026196000582776602,137,130,4100,400,29280
正义的泉水沟,Zerg,ZvZ,0.298861649729924,41,93,2100,600,29280
iGXiGua,Zerg,ZvZ,0.03629797837740778,136,92,900,0,29520
正义的泉水沟,Zerg,ZvZ,0.02752174480126046,37,33,700,200,29520
iGXiGua,Zerg,ZvZ,0.030653430031715556,111,139,4350,950,29760
正义的泉水沟,Zerg,ZvZ,0.18855292831388498,36,87,3300,500,29760
iGXiGua,Zerg,ZvZ,0.03629797837740778,81,138,3950,800,30000
正义的泉水沟,Zerg,ZvZ,0.02752174480126046,37,33,3200,400,30000
iGXiGua,Zerg,ZvZ,0.029295953990203905,110,139,750,0,30240
正义的泉水沟,Zerg,ZvZ,0.10992388933098629,58,65,500,100,30240
iGXiGua,Zerg,ZvZ,0.7214898387028932,85,55,1950,200,30480
正义的泉水沟,Zerg,ZvZ,0.03432345385131563,86,27,2000,100,30480
iGXiGua,Zerg,ZvZ,0.026196000582776602,137,130,3150,800,30720
正义的泉水沟,Zerg,ZvZ,0.0455433569965486,30,73,2500,600,30720
iGXiGua,Zerg,ZvZ,0.8875241672643407,39,74,700,0,30960
正义的泉水沟,Zerg,ZvZ,0.03635740065772941,87,27,0,0,30960
iGXiGua,Zerg,ZvZ,0.7405110828166641,43,89,6500,1100,31200
正义的泉水沟,Zerg,ZvZ,0.20199316439127613,40,86,5500,1400,31200
iGXiGua,Zerg,ZvZ,0.03529158606355731,116,109,4850,900,31440
正义的泉水沟,Zerg,ZvZ,0.20742843679163758,78,35,5450,1400,31440
iGXiGua,Zerg,ZvZ,0.23675699376768422,136,92,4100,800,31680
正义的泉水沟,Zerg,ZvZ,0.26943964590777975,32,93,4250,950,31680
iGXiGua,Zerg,ZvZ,0.20972693073220317,93,124,4400,100,31920
正义的泉水沟,Zerg,ZvZ,0.04564265947248103,32,73,2400,400,31920
iGXiGua,Zerg,ZvZ,0.10246877780070074,105,113,4800,500,32160
正义的泉水沟,Zerg,ZvZ,0.9332976707562506,109,112,2800,1100,32160
iGXiGua,Zerg,ZvZ,0.10291903312403794,105,112,4550,200,32400
正义的泉水沟,Zerg,ZvZ,0.3459792932105701,31,73,2200,500,32400
iGXiGua,Zerg,ZvZ,0.23804298208806096,117,109,300,300,32640
正义的泉水沟,Zerg,ZvZ,0.7422671549105806,118,105,1700,0,32640
iGXiGua,Zerg,ZvZ,0.021232449287412636,32,47,0,0,4080
正义的泉水沟,Zerg,ZvZ,0.023070635773325354,167,74,150,0,4080
iGXiGua,Zerg,ZvZ,0.021232449287412636,32,47,0,0,5040
正义的泉水沟,Zerg,ZvZ,0.021232449287412636,175,47,0,0,5040
iGXiGua,Zerg,ZvZ,0.021232449287412636,32,47,0,0,5520
正义的泉水沟,Zerg,ZvZ,0.023070635773325354,167,74,0,0,5520
iGXiGua,Zerg,ZvZ,0.023070635773325354,40,74,0,0,6960
正义的泉水沟,Zerg,ZvZ,0.02903264699452468,174,47,150,0,6960
iGXiGua,Zerg,ZvZ,0.021232449287412636,32,47,0,0,7200
正义的泉水沟,Zerg,ZvZ,0.02733900883238438,175,47,250,0,7200
iGXiGua,Zerg,ZvZ,0.6989078427837395,138,79,700,0,7440
正义的泉水沟,Zerg,ZvZ,0.03028869256559008,167,74,300,0,7440
iGXiGua,Zerg,ZvZ,0.023070635773325354,40,74,1000,500,7680
正义的泉水沟,Zerg,ZvZ,0.10560329007861441,157,79,1200,100,7680
iGXiGua,Zerg,ZvZ,0.022510610179357016,33,47,500,0,7920
正义的泉水沟,Zerg,ZvZ,0.03028869256559008,167,74,0,0,7920
iGXiGua,Zerg,ZvZ,0.021232449287412636,32,47,0,0,8160
正义的泉水沟,Zerg,ZvZ,0.02733900883238438,175,47,0,0,8160
iGXiGua,Zerg,ZvZ,0.7776005687680261,142,116,0,0,8400
正义的泉水沟,Zerg,ZvZ,0.03028869256559008,167,74,300,0,8400
iGXiGua,Zerg,ZvZ,0.06559830165654046,77,73,200,0,8880
正义的泉水沟,Zerg,ZvZ,0.03028869256559008,167,74,300,0,8880
iGXiGua,Zerg,ZvZ,0.022510610179357016,33,47,950,0,9360
正义的泉水沟,Zerg,ZvZ,0.029040351060956704,165,106,0,0,9360
iGXiGua,Zerg,ZvZ,0.030174726124008178,71,68,800,0,9600
正义的泉水沟,Zerg,ZvZ,0.5125319524000094,115,94,400,200,9600
iGXiGua,Zerg,ZvZ,0.030174726124008178,71,68,0,0,9840
正义的泉水沟,Zerg,ZvZ,0.03084237790966099,164,106,400,0,9840
iGXiGua,Zerg,ZvZ,0.030174726124008178,71,68,900,0,10320
正义的泉水沟,Zerg,ZvZ,0.03028869256559008,167,74,250,100,10320
iGXiGua,Zerg,ZvZ,0.8717103087869371,162,45,1000,400,10560
正义的泉水沟,Zerg,ZvZ,0.02733900883238438,175,47,1300,300,10560
iGXiGua,Zerg,ZvZ,0.023070635773325354,40,74,600,300,10800
正义的泉水沟,Zerg,ZvZ,0.14241505883734384,161,43,1300,100,10800
iGXiGua,Zerg,ZvZ,0.022202047916493495,31,47,1500,300,11040
正义的泉水沟,Zerg,ZvZ,0.029040351060956704,165,106,1800,200,11040
iGXiGua,Zerg,ZvZ,0.030174726124008178,71,68,3600,100,11280
正义的泉水沟,Zerg,ZvZ,0.03028869256559008,167,74,3000,900,11280
iGXiGua,Zerg,ZvZ,0.030174726124008178,71,68,4400,1500,11520
正义的泉水沟,Zerg,ZvZ,0.6919375660478272,100,78,4100,2200,11520
iGXiGua,Zerg,ZvZ,0.3221649290649634,102,67,3200,500,11760
正义的泉水沟,Zerg,ZvZ,0.46173584993354655,124,59,1700,1000,11760
iGXiGua,Zerg,ZvZ,0.021232449287412636,32,47,850,0,12000
正义的泉水沟,Zerg,ZvZ,0.029040351060956704,165,106,400,100,12000
iGXiGua,Zerg,ZvZ,0.03051967921424753,40,73,1800,0,12240
正义的泉水沟,Zerg,ZvZ,0.02733900883238438,175,47,1150,100,12240
iGXiGua,Zerg,ZvZ,0.803921568627451,151,89,3400,1300,12480
正义的泉水沟,Zerg,ZvZ,0.14583116453656042,154,83,3050,1800,12480
iGXiGua,Zerg,ZvZ,0.7977598499544503,152,92,2100,500,12720
正义的泉水沟,Zerg,ZvZ,0.149508452210815,155,86,1350,950,12720
TIME,Terran,PvT,0.8765340422364327,72,141,0,0,4560
Cyan,Protoss,PvT,0.13966104131738466,72,137,0,0,4560
TIME,Terran,PvT,0.9329651544464688,61,140,0,0,4800
Cyan,Protoss,PvT,0.09038177386958712,62,137,300,0,4800
TIME,Terran,PvT,0.025064352299969228,137,38,0,0,5280
Cyan,Protoss,PvT,0.9755342169785212,131,39,0,0,5280
TIME,Terran,PvT,0.16301833323946252,126,57,1025,50,6960
Cyan,Protoss,PvT,0.7624498745733768,115,61,875,0,6960
TIME,Terran,PvT,0.1630540109700921,124,56,150,50,7200
Cyan,Protoss,PvT,0.6839932280051121,132,80,700,0,7200
TIME,Terran,PvT,0.07506566876025345,136,48,525,0,7440
Cyan,Protoss,PvT,0.883717458742412,148,61,950,250,7440
TIME,Terran,PvT,0.08564079616636233,140,48,725,300,7680
Cyan,Protoss,PvT,0.8026577499552282,129,85,525,0,7680
TIME,Terran,PvT,0.03953402752273377,139,38,100,0,8640
Cyan,Protoss,PvT,0.9278683363021292,141,45,0,0,8640
TIME,Terran,PvT,0.3270116164907292,136,102,625,0,9120
Cyan,Protoss,PvT,0.5973950085986957,131,109,350,0,9120
TIME,Terran,PvT,0.476031191414936,127,116,275,0,9360
Cyan,Protoss,PvT,0.1426636984461347,91,137,0,0,9360
TIME,Terran,PvT,0.959673063521814,88,149,0,0,9600
Cyan,Protoss,PvT,0.225066873534722,91,128,425,0,9600
TIME,Terran,PvT,0.6354347382835007,125,140,950,0,9840
Cyan,Protoss,PvT,0.35030783251452746,124,142,0,0,9840
TIME,Terran,PvT,0.27002337309728236,110,67,1900,125,10800
Cyan,Protoss,PvT,0.7061403331662843,108,70,575,300,10800
TIME,Terran,PvT,0.5053876965174714,90,84,1875,0,11040
Cyan,Protoss,PvT,0.8636865669000022,155,68,1800,300,11040
TIME,Terran,PvT,0.08229010165700668,140,47,800,175,11280
Cyan,Protoss,PvT,0.911970030689064,148,57,1450,1450,11280
TIME,Terran,PvT,0.5478332048335862,79,77,2850,300,11520
Cyan,Protoss,PvT,0.5514766667640251,89,72,3250,575,11520
TIME,Terran,PvT,0.5229019608470591,100,104,2100,0,11760
Cyan,Protoss,PvT,0.5232577611962801,90,78,1025,1025,11760
TIME,Terran,PvT,0.7814860037419361,71,105,375,0,12000
Cyan,Protoss,PvT,0.12819304429541922,62,130,875,0,12000
TIME,Terran,PvT,0.9363622321598044,56,112,2075,50,12240
Cyan,Protoss,PvT,0.04669262183518763,49,118,1150,175,12240
TIME,Terran,PvT,0.7710273904768816,53,115,3150,825,12480
Cyan,Protoss,PvT,0.23926605288100766,55,115,3275,1275,12480
TIME,Terran,PvT,0.8331598667100657,58,128,2125,650,12720
Cyan,Protoss,PvT,0.16148696837466647,71,136,2100,1400,12720
Cyan,Protoss,PvT,0.09174737048053261,42,54,250,0,5760
TIME,Terran,PvT,0.787381351955047,57,46,0,0,5760
Cyan,Protoss,PvT,0.8451386323969764,122,152,750,0,6960
TIME,Terran,PvT,0.04848262346796628,136,143,625,275,6960
Cyan,Protoss,PvT,0.9329972371047844,134,145,1000,750,7200
TIME,Terran,PvT,0.05946198168082584,134,114,500,100,7200
Cyan,Protoss,PvT,0.8886615590038726,129,150,500,500,7440
TIME,Terran,PvT,0.09199240365238393,130,145,625,150,7440
Cyan,Protoss,PvT,0.9146929689312433,144,101,1050,0,9600
TIME,Terran,PvT,0.11841153032638141,151,100,150,0,9600
Cyan,Protoss,PvT,0.7468130256851807,151,78,800,0,9840
TIME,Terran,PvT,0.11993415688260645,154,103,150,150,9840
Cyan,Protoss,PvT,0.856838326257406,121,126,0,0,10320
TIME,Terran,PvT,0.2028900598499338,113,125,500,0,10320
Cyan,Protoss,PvT,0.5148160319506407,78,109,800,0,11040
TIME,Terran,PvT,0.17961309604765358,116,126,1100,0,11040
Cyan,Protoss,PvT,0.6964213183731185,106,92,0,0,12240
TIME,Terran,PvT,0.05784861863728408,126,118,500,0,12240
Cyan,Protoss,PvT,0.08886128779997499,105,24,525,0,12480
TIME,Terran,PvT,0.727204005039033,127,28,0,0,12480
Cyan,Protoss,PvT,0.06647702214696011,63,43,875,0,12960
TIME,Terran,PvT,0.1379658501378067,118,136,750,0,12960
Cyan,Protoss,PvT,0.5921149032070312,129,72,525,0,13440
TIME,Terran,PvT,0.392532868642958,104,89,0,0,13440
Cyan,Protoss,PvT,0.5935616117333081,123,75,1500,275,13680
TIME,Terran,PvT,0.30285192120784166,122,87,3850,100,13680
Cyan,Protoss,PvT,0.3946438965569824,118,56,4125,0,13920
TIME,Terran,PvT,0.5372690854286287,117,64,3050,200,13920
Cyan,Protoss,PvT,0.8741972570476729,119,134,5975,1475,14160
TIME,Terran,PvT,0.7257285115070368,112,46,3825,600,14160
Cyan,Protoss,PvT,0.9258813433638877,136,133,5225,975,14400
TIME,Terran,PvT,0.8525440271116033,108,33,3425,500,14400
Cyan,Protoss,PvT,0.8397465238088628,113,138,3125,825,14640
TIME,Terran,PvT,0.9092363909057325,89,31,5375,1025,14640
Cyan,Protoss,PvT,0.9282796167560295,139,131,4525,850,14880
TIME,Terran,PvT,0.8209755048476494,80,31,5950,1600,14880
Cyan,Protoss,PvT,0.8217629264683401,110,132,3400,275,15120
TIME,Terran,PvT,0.9066415359354703,69,32,5500,650,15120
Cyan,Protoss,PvT,0.8507064141507363,110,127,2700,1000,15360
TIME,Terran,PvT,0.7462629759515622,67,33,3675,825,15360
Cyan,Protoss,PvT,0.8862273582938719,144,123,2050,0,15600
TIME,Terran,PvT,0.11965407549479185,143,124,3550,450,15600
Cyan,Protoss,PvT,0.8332344741555816,108,127,4000,925,15840
TIME,Terran,PvT,0.7873774435723948,56,44,4200,1925,15840
Cyan,Protoss,PvT,0.9294611180942375,126,121,3325,750,16080
TIME,Terran,PvT,0.5579137622522913,88,62,2275,1025,16080
Cyan,Protoss,PvT,0.9070429088635132,126,125,1500,700,16320
TIME,Terran,PvT,0.13300326524039963,142,126,1050,0,16320
Cyan,Protoss,PvT,0.7538936638359804,124,151,850,850,16560
TIME,Terran,PvT,0.1870757020976771,138,134,750,0,16560
Cyan,Protoss,PvT,0.14663456102764266,48,54,700,700,17280
TIME,Terran,PvT,0.4351955867959585,84,113,800,100,17280
Cyan,Protoss,PvT,0.7522060272143328,96,125,1475,425,18240
TIME,Terran,PvT,0.8951121679254628,35,82,2800,100,18240
Cyan,Protoss,PvT,0.35418570970179086,69,103,1125,475,18480
TIME,Terran,PvT,0.9054372529586316,42,65,2750,250,18480
Cyan,Protoss,PvT,0.10615470349082046,47,36,875,0,18960
TIME,Terran,PvT,0.9128694933802959,69,38,1500,0,18960
Cyan,Protoss,PvT,0.4329453827209214,73,110,1375,400,19440
TIME,Terran,PvT,0.4927889426169731,77,116,1900,0,19440
Cyan,Protoss,PvT,0.5404426803986551,81,115,2425,200,19680
TIME,Terran,PvT,0.1952109667117145,100,127,1350,200,19680
Cyan,Protoss,PvT,0.6751680628154563,94,112,2100,350,19920
TIME,Terran,PvT,0.19673141029998253,101,125,1350,650,19920
Cyan,Protoss,PvT,0.6943898700600848,117,86,1000,0,20160
TIME,Terran,PvT,0.07431402312975893,114,117,1900,250,20160
Cyan,Protoss,PvT,0.8653037784773594,122,76,2775,400,20400
TIME,Terran,PvT,0.21895196557333851,115,95,300,200,20400
Cyan,Protoss,PvT,0.5542873587881829,101,60,1525,0,20640
TIME,Terran,PvT,0.8877399682295106,32,88,2400,350,20640
Cyan,Protoss,PvT,0.060576461040796725,39,85,525,175,20880
TIME,Terran,PvT,0.16023277036381,133,68,2150,500,20880
Cyan,Protoss,PvT,0.3545513748879724,86,52,850,200,21360
TIME,Terran,PvT,0.955076958701842,59,33,1400,0,21360
Cyan,Protoss,PvT,0.3429345603672185,71,39,2950,0,21600
TIME,Terran,PvT,0.7943406916749692,56,34,1400,1400,21600
Cyan,Protoss,PvT,0.25153345433581853,62,73,700,350,21840
TIME,Terran,PvT,0.8799627774873974,35,74,750,0,21840
Cyan,Protoss,PvT,0.6633673925648834,87,126,3600,675,22320
TIME,Terran,PvT,0.13717788525633884,120,88,1925,600,22320
Cyan,Protoss,PvT,0.8346596116859896,121,71,5125,1475,22560
TIME,Terran,PvT,0.1265482214989393,120,82,1800,675,22560
Cyan,Protoss,PvT,0.8761853691973953,123,75,1350,0,22800
TIME,Terran,PvT,0.13041297651518113,120,86,1025,0,22800
Cyan,Protoss,PvT,0.8605278856527321,119,85,4100,1575,23040
TIME,Terran,PvT,0.14153187647829413,119,86,1850,1600,23040
Cyan,Protoss,PvT,0.9565136813492315,119,134,3625,525,23280
TIME,Terran,PvT,0.16781248574255614,122,96,625,275,23280
Cyan,Protoss,PvT,0.768925608448223,116,137,3700,275,23520
TIME,Terran,PvT,0.10332824200215318,124,89,350,0,23520
TIME,Terran,PvT,0.04796493276674557,38,106,100,0,5520
Cyan,Protoss,PvT,0.061738231985049685,130,53,675,0,5520
TIME,Terran,PvT,0.17272265592064873,52,101,0,0,6480
Cyan,Protoss,PvT,0.7992150205056968,55,100,675,0,6480
TIME,Terran,PvT,0.05399617588967309,39,104,625,50,6720
Cyan,Protoss,PvT,0.8215308167135376,53,103,1600,0,6720
TIME,Terran,PvT,0.12036907879523606,45,120,975,0,6960
Cyan,Protoss,PvT,0.8202262258905569,53,102,1550,175,6960
TIME,Terran,PvT,0.03995839922510702,37,104,500,0,7200
Cyan,Protoss,PvT,0.7212769015425017,60,97,550,0,7200
TIME,Terran,PvT,0.13888269252540653,47,131,0,0,8400
Cyan,Protoss,PvT,0.5246845372121623,83,113,425,0,8400
TIME,Terran,PvT,0.6514439881706849,96,86,850,0,9360
Cyan,Protoss,PvT,0.060555687829016436,125,83,925,400,9360
TIME,Terran,PvT,0.6947571786394968,100,78,0,0,9600
Cyan,Protoss,PvT,0.21380143264881835,111,73,850,0,9600
TIME,Terran,PvT,0.7619441187262173,110,96,2175,825,9840
Cyan,Protoss,PvT,0.11130298564526353,121,89,3150,1050,9840
TIME,Terran,PvT,0.5574239045752742,95,90,1350,575,10080
Cyan,Protoss,PvT,0.1721512323352694,117,82,2250,850,10080
TIME,Terran,PvT,0.23871918946145082,75,108,425,0,10320
Cyan,Protoss,PvT,0.7519151223061642,76,108,0,0,10320
TIME,Terran,PvT,0.6031880649432811,102,96,250,0,10560
Cyan,Protoss,PvT,0.7519151223061642,76,108,0,0,10560
TIME,Terran,PvT,0.811018789698567,132,101,1800,500,11040
Cyan,Protoss,PvT,0.09610808250692404,131,92,3325,1000,11040
TIME,Terran,PvT,0.8416172856752404,126,96,825,300,11280
Cyan,Protoss,PvT,0.8761874000574236,57,112,1400,200,11280
TIME,Terran,PvT,0.1183925744068427,62,112,525,0,11520
Cyan,Protoss,PvT,0.8100138118191025,74,113,200,200,11520
TIME,Terran,PvT,0.7049391365577842,110,94,2100,150,12000
Cyan,Protoss,PvT,0.8866382204527481,25,93,1150,300,12000
TIME,Terran,PvT,0.048980020848264916,28,102,3175,825,12240
Cyan,Protoss,PvT,0.9533840711806314,30,100,2825,925,12240
TIME,Terran,PvT,0.039775996314361906,30,101,250,0,12480
Cyan,Protoss,PvT,0.853645673799209,24,88,200,0,12480
TIME,Terran,PvT,0.7605880231186604,115,94,0,0,12720
Cyan,Protoss,PvT,0.16484179362050988,119,89,1250,0,12720
TIME,Terran,PvT,0.7439455714250611,112,91,0,0,12960
Cyan,Protoss,PvT,0.2109494969954629,114,77,675,0,12960
TIME,Terran,PvT,0.8744454317652866,120,34,850,0,13440
Cyan,Protoss,PvT,0.06370138062077063,126,83,0,0,13440
TIME,Terran,PvT,0.07289513267222003,57,118,2900,200,13680
Cyan,Protoss,PvT,0.9520370655438188,58,121,2475,500,13680
TIME,Terran,PvT,0.7788083798236838,107,34,3725,1800,13920
Cyan,Protoss,PvT,0.11835034140769374,121,36,4825,1900,13920
TIME,Terran,PvT,0.10890922704600081,59,113,550,0,14160
Cyan,Protoss,PvT,0.955366166536187,65,124,200,200,14160
TIME,Terran,PvT,0.6019467340948815,100,92,2175,400,14640
Cyan,Protoss,PvT,0.426862481855673,94,84,3600,650,14640
TIME,Terran,PvT,0.9370599089663935,135,80,2675,1400,14880
Cyan,Protoss,PvT,0.49523406021377636,92,94,3375,875,14880
TIME,Terran,PvT,0.8722037250482532,120,31,1275,0,16080
Cyan,Protoss,PvT,0.048711150580746154,134,81,200,0,16080
TIME,Terran,PvT,0.8894437270637329,122,33,1525,575,16320
Cyan,Protoss,PvT,0.06092422658021179,133,79,3275,950,16320
TIME,Terran,PvT,0.9248937394073944,106,33,2600,475,16560
Cyan,Protoss,PvT,0.9520370655438188,58,121,2750,700,16560
TIME,Terran,PvT,0.6827427266154897,113,102,1375,275,16800
Cyan,Protoss,PvT,0.2225624268829326,108,39,1975,400,16800
TIME,Terran,PvT,0.5304376562327532,73,46,1050,0,17040
Cyan,Protoss,PvT,0.2754923088318001,100,38,350,0,17040
TIME,Terran,PvT,0.8979746897684306,123,34,0,0,18000
Cyan,Protoss,PvT,0.06700591719201898,128,39,350,0,18000
TIME,Terran,PvT,0.7323006537551442,113,95,4375,1050,18240
Cyan,Protoss,PvT,0.1816616208468308,118,90,4300,1000,18240
TIME,Terran,PvT,0.7364205724771933,114,96,3725,2000,18480
Cyan,Protoss,PvT,0.18743594199420954,118,91,5400,2850,18480
TIME,Terran,PvT,0.608694377002762,103,97,2750,1425,18720
Cyan,Protoss,PvT,0.11671698426781574,124,90,3550,1525,18720
TIME,Terran,PvT,0.32288176600172414,82,106,1425,800,18960
Cyan,Protoss,PvT,0.1528675281471027,119,86,1875,350,18960
TIME,Terran,PvT,0.044633833463813055,65,124,600,0,19920
Cyan,Protoss,PvT,0.9580606440566637,59,124,1075,200,19920
TIME,Terran,PvT,0.45025090896116726,75,78,0,0,20400
Cyan,Protoss,PvT,0.5802624514516904,73,81,0,0,20400
TIME,Terran,PvT,0.7074892114454505,105,46,2800,200,20640
Cyan,Protoss,PvT,0.36113470493661926,97,53,1575,275,20640
TIME,Terran,PvT,0.3166858202988552,65,89,1050,200,21120
Cyan,Protoss,PvT,0.1514640266906988,119,60,1050,0,21120
TIME,Terran,PvT,0.4869764070425595,82,61,575,0,21360
Cyan,Protoss,PvT,0.6651620011519781,67,88,0,0,21360
TIME,Terran,PvT,0.5330331398900606,87,62,1825,275,21600
Cyan,Protoss,PvT,0.24091318267577022,110,52,1500,0,21600
TIME,Terran,PvT,0.12958371751304232,46,104,4125,475,21840
Cyan,Protoss,PvT,0.17246369864587413,117,61,3750,3125,21840
Cyan,Protoss,PvZ,0.9472787636432625,47,104,0,0,3840
iGXiGua,Zerg,PvZ,0.02631163118444446,49,98,200,0,3840
Cyan,Protoss,PvZ,0.0881291743899516,131,157,0,0,4320
iGXiGua,Zerg,PvZ,0.02537888418961931,46,95,0,0,4320
